,geneSymbol,moduleColor,GSsubtype,p.GSsubtype,MM.turquoise,p.MMturquoise,MM.green,p.MMgreen,MM.yellow,p.MMyellow,MM.grey,p.MMgrey,MM.blue,p.MMblue,MM.pink,p.MMpink,MM.red,p.MMred,MM.black,p.MMblack,MM.brown,p.MMbrown
CDON,CDON,turquoise,0.224058916507759,1.0934657946763e-05,0.369599627541341,1.11388581976935e-13,0.387246952053576,5.68020565312014e-15,-0.298099062612974,3.39116852359023e-09,0.28193671285402,2.44905014338158e-08,-0.156917646840319,0.00221558961978189,0.181784269292995,0.000381987110507072,0.207179569344529,4.93227673081587e-05,-0.057897724757064,0.261490814135175,0.0614257724385895,0.233487343820296
ACSS1,ACSS1,turquoise,0.232564242562456,4.89137326383805e-06,0.306410576179655,1.16825605803288e-09,0.226130432517029,9.01452305925983e-06,-0.104023475733761,0.0432553621351413,-0.136086316034203,0.00806363496917197,-0.0185676076670496,0.718973529463015,0.169366619428877,0.000946814136704544,0.0868111228190419,0.091912516330508,0.1389630182005,0.00681108251887314,-0.182746486907649,0.000355145367079471
SETBP1,SETBP1,turquoise,0.233069209904276,4.65872223734034e-06,0.419029174408935,1.66708493668964e-17,0.445198416750434,8.41831645223006e-20,-0.432449910116988,1.17215965550285e-18,0.218431814759093,1.83082051637058e-05,-0.0826992250312483,0.108431669442954,0.237056518679284,3.15850215968666e-06,0.361367735630711,4.20062517134568e-13,-0.0842814072349561,0.101818031040596,0.114165445450435,0.0264499931798387
PGAP3,PGAP3,turquoise,0.238794760219199,2.66053093874976e-06,0.331597851107292,3.74842563575654e-11,0.142040585826052,0.00566653427869946,-0.141010698151716,0.006028705787766,-0.453392561002388,1.4596301924931e-20,-0.189338488630614,0.000213474122209403,-0.0665042621568062,0.19700308767527,0.0290245222484878,0.573740790335764,0.0696465727093723,0.176618309200225,0.000940454501707714,0.985460178605537
TRIL,TRIL,turquoise,0.241430308912319,2.04600287294975e-06,0.323136906174128,1.23360159156164e-10,0.24472392281349,1.46729952439507e-06,-0.221639594730249,1.36694781851834e-05,-0.257220782617797,3.97945291845883e-07,-0.0165490778915582,0.748432291382163,-0.0290989497446845,0.572758232037661,0.227547206387814,7.89099935591e-06,0.052649245376245,0.307284571320833,0.150703870171685,0.00331290507238958
PFN2,PFN2,turquoise,-0.247330978144694,1.12400466132792e-06,-0.271024307766297,8.68112516197201e-08,-0.133122251344725,0.00956522311145674,0.267881207463775,1.2372221746335e-07,0.2115955797172,3.36394721296352e-05,-0.0937307366919163,0.0687121731299933,0.0157060147492786,0.760848096806944,-0.158403368258839,0.00200805060798713,-0.179341457233501,0.000458848250927134,-0.0909318243587982,0.0774426369100814
SRR,SRR,turquoise,0.247688753416928,1.08338329962985e-06,0.399759662488106,6.16027675828361e-16,0.160787852176035,0.00171182298889895,-0.345441765307694,4.92561916380922e-12,0.0943620996560958,0.066858523679726,-0.0243571167976665,0.636885294300224,0.171912850857028,0.000789873737559091,0.226484935390081,8.71991257654339e-06,0.0469010398589745,0.363170194022648,0.0607967871612652,0.238318172250996
HIST2H2BE,HIST2H2BE,turquoise,0.255754309609729,4.65459506843224e-07,0.402034188473773,4.07190695998135e-16,0.221593552190313,1.37273455353678e-05,-0.293708309731645,5.87446733989318e-09,-0.185296236663983,0.00029227325861743,-0.125476606239521,0.0146418054512029,0.0803876420717807,0.118697473512752,0.139669123934482,0.00653158537022113,0.104833468343237,0.0416438918395448,-0.0354262997492911,0.492271525226689
CRABP2,CRABP2,turquoise,0.256611141192397,4.24783179610508e-07,0.292044280219387,7.21690443648805e-09,0.00831874194509211,0.871934333688758,-0.0957143127062561,0.063026309570195,-0.113092079706349,0.0279108682993002,-0.105251341159948,0.0408325286724574,0.061982758205046,0.229267580441457,-0.0174177331080988,0.735707228405969,0.127969525875994,0.0127736808366814,-0.0657187941287463,0.202356586033069
CRIP2,CRIP2,turquoise,0.262710521679714,2.19445978300145e-07,0.326923315862285,7.27174002173331e-11,-0.0565228799156259,0.273005548170157,-0.262752798841251,2.18430885573348e-07,-0.281803189723615,2.48809890321641e-08,-0.168746903475916,0.000989136055121719,-0.000592588052715289,0.990838035391874,0.176822125294553,0.000552990170808642,-0.135977985703083,0.00811457860169211,0.164899035286504,0.00129340773062906
ACOX3,ACOX3,turquoise,0.26308439569865,2.10624341766286e-07,0.346065779470766,4.48428694737447e-12,0.352725429861767,1.62532509085268e-12,-0.26411052233965,1.8813154801551e-07,0.0341259236661101,0.508305129800653,-0.0186073556810566,0.718397430444903,0.146502359830047,0.00431298969201229,0.163013358394262,0.00147202438980233,0.0201339605864404,0.696394545758085,0.0086356299247954,0.867100252609177
HIST1H2AC,HIST1H2AC,turquoise,0.263120952111907,2.09780341008671e-07,0.403070949475546,3.36808350116411e-16,0.206269156849879,5.33184942447661e-05,-0.397180852468129,9.81281059676967e-16,-0.0862706112609634,0.0939614786168938,-0.137407273163597,0.00746498963480575,0.0723825794163433,0.160181857811423,0.132717259943586,0.00978859369922419,0.0652806243576848,0.205388505117662,-0.0502778464172631,0.329613686461266
SEMA4B,SEMA4B,turquoise,0.263570000807637,1.99674838353031e-07,0.342689343519954,7.43362745423305e-12,0.207467000782172,4.81211438889601e-05,-0.28840863783183,1.1262666483328e-08,-0.0498454340372515,0.333795399350747,-0.158875809725412,0.00194587812325056,0.0219210276726738,0.670958402067173,0.011609481700507,0.821999379080588,-0.00135591708459338,0.979038199206706,0.0673340766858517,0.191460324845351
MLLT11,MLLT11,turquoise,-0.265202453364526,1.66740789738786e-07,-0.342405680351515,7.75393195811701e-12,-0.157731289245298,0.00209962657453862,0.321114758576458,1.63101892617545e-10,0.173711472507087,0.000693907751095413,-0.0663169699507703,0.198270136144665,-0.0216715294137394,0.674487963188324,-0.0857140572351591,0.0961092106358892,-0.228605620368505,7.14006801265238e-06,-0.00869704490896698,0.86616394236566
STXBP1,STXBP1,turquoise,0.269614616422488,1.0181945807376e-07,0.315136639350302,3.67926650892022e-10,0.280799966443571,2.80136083620313e-08,-0.19877825316583,9.99198109507081e-05,-0.114253833111818,0.0263326826136111,-0.117434258728548,0.0223992976108291,0.0792374684690356,0.124080611865344,0.286334241745378,1.44779116278018e-08,-0.166825170539002,0.00113171890808365,0.0983216410859667,0.0561473719088237
SERINC2,SERINC2,turquoise,0.270804503954489,8.90021476253151e-08,0.320385186432195,1.80300059563853e-10,-0.00672454142344148,0.896322355001927,-0.237627953033339,2.98571399848186e-06,-0.154267770278727,0.00263494967952427,-0.214908725970441,2.51106941185629e-05,0.00175685879661841,0.972841953200339,0.0290265224368055,0.573714374350672,0.0284058663703349,0.581938635418578,0.0532572868025176,0.301723822713106
MBOAT1,MBOAT1,turquoise,0.272574750433408,7.27694592888654e-08,0.270346860763844,9.37360676430246e-08,0.296534589814622,4.12890026669788e-09,-0.0383437875695519,0.45730441895516,0.327535008897086,6.67202187912607e-11,-0.127032619268274,0.0134495792800697,0.307812969836285,9.72748060348243e-10,-0.0166296586121469,0.747248915157036,0.0966196165939268,0.0605631442179172,-0.108573870364659,0.0348439029151177
IER3,IER3,turquoise,0.274262309902934,5.99790424770075e-08,0.360572285801376,4.7659254562831e-13,0.0541123805546255,0.294017266573983,-0.238126388545615,2.84240802403904e-06,-0.0794095699047151,0.123263267690455,-0.257037030771458,4.05857997713798e-07,0.0872064993424984,0.0904364946420029,0.122312454541048,0.0173554763512336,-0.0642905002854617,0.212360487918926,-0.0396004871803426,0.442681648929555
DBP,DBP,turquoise,0.282441527544846,2.30670166062422e-08,0.393010326984913,2.06573976253887e-15,0.0831610325537061,0.106467206836749,-0.29550659945854,4.69597946978901e-09,0.02541092735767,0.622374269175633,-0.143544507617431,0.00517273552377256,0.156336145478653,0.00230201730868902,0.0687929290812715,0.181994421942376,0.0814868552145527,0.113724968719062,-0.108234019330291,0.0354200271286247
KCNS3,KCNS3,turquoise,0.282494677060134,2.29218853811303e-08,0.347419262901145,3.65558892325009e-12,0.133509873407398,0.0093556841839118,-0.303926213228398,1.61216647350689e-09,-0.0949844210588718,0.0650717498977999,-0.131871912938608,0.0102698128833032,0.00941820420163492,0.855183749283383,0.111104151093918,0.0307999416976408,0.0435375063517826,0.398634351658403,0.160522617339526,0.00174267171152869
ASB13,ASB13,turquoise,0.28364175961662,1.99963762390133e-08,0.376266393501832,3.69627054175697e-14,0.226001114751995,9.12433218923232e-06,-0.271612399347945,8.12021414519917e-08,0.403822272687056,2.93412088425313e-16,-0.241672253261053,1.99696118800917e-06,0.196534997066241,0.000120063509942151,0.021269374003941,0.680192126839225,-0.0734800634456247,0.153922523673581,-0.111518751641709,0.0301771479208026
ANUBL1,ANUBL1,turquoise,0.283850705282552,1.95038723018091e-08,0.405541230471708,2.13722503281281e-16,0.372610911726443,6.78912491918097e-14,-0.341990459987156,8.24720299869109e-12,0.217562415116479,1.98022787057194e-05,0.00181775733794305,0.971900946627909,0.226689713062952,8.55393161242898e-06,0.158248802982457,0.00202878199141829,0.129618524193865,0.0116565309091189,-0.00260891102863706,0.95968002375649
MCC,MCC,turquoise,0.286131086232305,1.4836778821e-08,0.405606943525149,2.11141281561988e-16,0.378834794738475,2.4001579273167e-14,-0.403730430789362,2.98406936787301e-16,0.179816351465912,0.000442863948985297,0.145863733686017,0.00448685745564774,0.196544502868656,0.00011997062411652,0.303385013221367,1.72864463142927e-09,0.197464984257756,0.000111289038472933,0.227526990884806,7.90604885117875e-06
USP35,USP35,turquoise,0.286315582052862,1.45105198812553e-08,0.366693282460903,1.78754702252673e-13,0.230757171429821,5.81807933037676e-06,-0.223700889547234,1.13036729154372e-05,0.17651443100512,0.000565642634390632,-0.117643723846917,0.022159113937399,0.37183756745417,7.71347220930095e-14,0.0674541373131908,0.190667935368819,0.0301055221013988,0.559548682479995,-0.00524514939393328,0.919042176352285
SESN1,SESN1,turquoise,0.286765872103842,1.37431132390967e-08,0.436704479162068,4.92750501322277e-19,0.342840702021007,7.26803932114044e-12,-0.420887870330577,1.16233712556352e-17,0.0800239757159823,0.120379452538259,-0.030014972224914,0.560730945883174,0.190744408367338,0.000191084931087081,0.347040485230212,3.87109233889203e-12,-0.0426408784855509,0.40842765181249,0.106753819401187,0.038024619152755
TTC9,TTC9,turquoise,0.28860763528419,1.09934010359223e-08,0.328605414298977,5.73645111018077e-11,0.211278757164488,3.45851187340409e-05,-0.139166729614466,0.00672936893944522,-0.352381382159229,1.71382177622875e-12,-0.0575163101659656,0.264651227062515,-0.0664876973583588,0.197114911423309,0.0442758318633168,0.390676812942994,0.13841902380535,0.00703366108550139,-0.0117283715168848,0.820207409003823
IDH2,IDH2,turquoise,-0.28895844189634,1.053382080304e-08,-0.395567088052504,1.31047203257369e-15,-0.361152665965139,4.34664856502602e-13,0.351135854965503,2.07533873919887e-12,-0.216424713662453,2.19326680373467e-05,0.110691579934388,0.0314305652041438,-0.17462764471263,0.000649286333759483,-0.262005252238748,2.37064508333966e-07,-0.009279276794913,0.857296920956393,-0.0585371104488366,0.256251329936235
CCDC88C,CCDC88C,turquoise,0.292623016033588,6.71938809738862e-09,0.330278993682671,4.52419459324573e-11,0.315188837348375,3.65350887017927e-10,-0.0214513311985728,0.677608967703083,0.0459284667474369,0.373216763561104,-0.108351369010857,0.0352201844827153,0.288599019797333,1.10049285760045e-08,-0.0337033600205709,0.513573440654547,0.0635907729657353,0.217389275581626,-0.199273205812651,9.59255596832138e-05
ARHGEF3,ARHGEF3,turquoise,0.295559200597879,4.66521465162865e-09,0.446881001273166,5.89709301244746e-20,0.409978630391968,9.35136148197494e-17,-0.377432847536439,3.03951233669145e-14,0.108017818759178,0.035790733316089,0.100301797533935,0.0513494698320886,0.202112403276794,7.57649389470136e-05,0.365068399823949,2.32381484163583e-13,0.162024378084785,0.00157450164411646,0.120625515104858,0.0189744150598295
ORMDL3,ORMDL3,turquoise,0.296336574201921,4.23270189829626e-09,0.416183019869525,2.88349219161247e-17,0.220271434650968,1.5491843703607e-05,-0.134363293080752,0.00890866193896755,-0.442557683976275,1.46594673234526e-19,-0.151154456135182,0.00321922769256354,-0.0241974873150441,0.639095731221203,0.0673229454436689,0.191533912104448,0.111685870826359,0.0299291744230353,-0.0907719051779503,0.0779674766114071
CELSR2,CELSR2,turquoise,0.296568608346392,4.11131759811123e-09,0.389068176446535,4.13502949147504e-15,0.412909555555791,5.38050860197813e-17,-0.174523353063503,0.000654228261878706,0.268967574570279,1.09518147143532e-07,-0.278925880562903,3.49164440960652e-08,0.169275646067793,0.000952920486466795,0.0385167542587322,0.455275911877922,-0.0425366900322276,0.409574818183113,-0.0653136197600473,0.20515905459651
TMEM86A,TMEM86A,turquoise,0.29978458538545,2.73952181816068e-09,0.369242929479149,1.18076443977914e-13,0.216317779051012,2.21437115543158e-05,-0.301530072367146,2.19316930260177e-09,-0.483666799193658,1.47202525772109e-23,0.183213628275665,0.000342757492380797,-0.110523825080701,0.0316901190393648,0.227837634555068,7.67777755445693e-06,0.250594522235358,8.01753113526622e-07,0.234846082217354,3.92118614090462e-06
VEGFA,VEGFA,turquoise,-0.302879120620175,1.84488314871081e-09,-0.32518034224982,9.28314330295788e-11,-0.1424506790035,0.00552784828456798,0.196076772245611,0.000124621994951117,0.0832467336344719,0.106105757338725,-0.129460462465685,0.0117597392653411,0.0340783776979677,0.508896496233128,-0.150781209406976,0.00329665238657269,-0.175974455839344,0.000588497696445761,-0.0863087505558147,0.0938157146239212
C9orf150,C9orf150,turquoise,0.303076653847237,1.79862060461341e-09,0.403219143803391,3.27777354764849e-16,0.168692352513372,0.000992943805026331,-0.353605583432012,1.41875855018658e-12,-0.0945175820905653,0.0664083836813276,-0.0188163442899408,0.715371024360493,0.133757022024035,0.00922422066632261,0.234792615768011,3.94165208766735e-06,0.13925282781367,0.00669509752572663,0.199687985812821,9.26944449823393e-05
FBXO32,FBXO32,turquoise,-0.304218430114314,1.55247996580558e-09,-0.376536184669521,3.53299923236782e-14,-0.22218833250444,1.29974122928271e-05,0.057805405969129,0.262253376360543,0.378207099771719,2.66822230985086e-14,0.227321992416358,8.06021232203825e-06,-0.0441707967656166,0.391802961314787,0.0510030972112432,0.322676261065505,0.029831203837777,0.563134012635807,0.236055208728169,3.48455124374345e-06
CBR1,CBR1,turquoise,-0.306114454731464,1.21416863470819e-09,-0.378028770655829,2.74958751519968e-14,-0.31058122654692,6.75708258336182e-10,0.209249848172684,4.12635236960287e-05,0.128288955390658,0.0125501820989427,0.214633699038518,2.57321228263778e-05,-0.0133283280224478,0.796186528696016,0.0247435493953766,0.631547586567783,0.0482467492189309,0.3495501434873,0.0556430056150713,0.280553428989576
DLG4,DLG4,turquoise,0.306574752020699,1.14353229532913e-09,0.404460276282876,2.60909159198473e-16,0.233502487608508,4.46755190076816e-06,-0.388470665755557,4.58997820175096e-15,0.219600906713752,1.64670463913705e-05,0.0211409750619222,0.682017199428338,0.273858170003221,6.28283808096243e-08,0.2570392343337,4.05762218526893e-07,0.0256869677493897,0.618596908685014,0.228274261179554,7.36751756531784e-06
GDPD5,GDPD5,turquoise,-0.306622108877232,1.13649559843505e-09,-0.406657924152929,1.73786233553359e-16,-0.268220873247089,1.19100546816023e-07,0.165059177293048,0.00127919600814761,-0.0705490546397409,0.171063773110641,0.231526076347955,5.40496659088911e-06,-0.0851169500724479,0.0984567600256388,0.137498665266831,0.00742507888691227,-0.0203170797170126,0.69377183747457,0.249117790689743,9.34730533422771e-07
ALS2CR8,ALS2CR8,turquoise,0.307565001556281,1.00483482735546e-09,0.441112339115686,1.98188623048195e-19,0.625485623386825,1.96325175160512e-42,-0.345279439770315,5.04720414215923e-12,0.31633007931151,3.13223233057737e-10,0.00734328956505082,0.886843881631969,0.476085545836029,8.84006049383654e-23,0.254893737927276,5.10066334248079e-07,-0.0345025673033694,0.503633233072683,0.0719016938865485,0.162984142575223
C1orf97,C1orf97,turquoise,0.307899427572733,9.6179628037442e-10,0.38063918457235,1.76809259742619e-14,0.0466596083726092,0.365648287775255,-0.260791178168256,2.70628330749985e-07,-0.107337809075285,0.0369782608822005,-0.133220653343426,0.00951163840523918,0.0686932035110226,0.182630281083304,-0.0161074826659705,0.754927798746678,0.135852102987329,0.00817413675269633,-0.105431113933425,0.0404876000455151
SLC6A8,SLC6A8,turquoise,-0.308389027709769,9.02000721861455e-10,-0.342795001001788,7.31765368878936e-12,-0.345228828861913,5.08570833912402e-12,0.234387596993065,4.10003131157305e-06,0.0260640172551049,0.6134535219765,-0.115583487941229,0.0246212360523716,-0.0801999493921335,0.119563257488423,-0.18875831509622,0.000223409829269872,-0.208653947777568,4.34456859070545e-05,-0.0459351767811689,0.373146867756929
SPAG1,SPAG1,turquoise,0.3118195862549,5.73373101587527e-10,0.37712982800033,3.19821331542934e-14,0.318991044621782,2.18205253762248e-10,0.00119616187268875,0.981507465057025,-0.134049194824743,0.00907092776850997,-0.0710568156381076,0.167996470854281,0.107780617755124,0.0362012340501019,-0.0951155785657559,0.0647002279290713,0.160163535187228,0.00178524693345739,-0.200074710699171,8.97743503217053e-05
